state,yr,qtr,index_nsa,index_sa
VT,2014,2,211.63,209.97
VT,2014,3,209.57,206.1
VT,2014,4,198.77,203.17
VT,2015,1,203.23,205.15
VT,2015,2,214.74,212.37
VT,2015,3,215.67,212.2
VT,2015,4,205.81,210.33
VT,2016,1,206.98,209.16
VT,2016,2,214,211.38
VT,2016,3,218.58,215.55
VT,2016,4,209.22,213.27
VT,2017,1,221.84,224.16
VT,2017,2,222.16,219.63
VT,2017,3,223.45,220.86
VT,2017,4,227.99,231.67
VT,2018,1,224.21,226.4
VT,2018,2,230.25,227.98
VT,2018,3,232.94,230.75
VT,2018,4,233.24,236.09
VT,2019,1,237.07,239.6
VT,2019,2,243.52,241.38
VT,2019,3,246.32,244.05
VT,2019,4,243.87,246.41
VT,2020,1,254.48,257.57
VT,2020,2,249,247.07
VT,2020,3,261.76,258.7
VT,2020,4,272.25,275.23
VT,2021,1,282.09,285.92
VT,2021,2,306.53,304.59
VT,2021,3,319.78,314.59
VT,2021,4,325.05,329.34
VT,2022,1,337.47,342.41
VT,2022,2,355.61,353.85
VT,2022,3,366.75,359.17
VT,2022,4,353.01,358.46
VT,2023,1,363.1,368.73
VT,2023,2,379.51,378.09
VT,2023,3,411.44,401.56
WA,1991,1,100,100
WA,1991,2,101.56,100.71
WA,1991,3,101.98,100.65
WA,1991,4,103.65,102.96
WA,1992,1,103.82,103.82
WA,1992,2,105.42,104.51
WA,1992,3,107.53,106.13
WA,1992,4,108.18,107.49
WA,1993,1,108.26,108.27
WA,1993,2,110.66,109.64
WA,1993,3,112.89,111.42
WA,1993,4,113.78,113.14
WA,1994,1,114.92,114.93
WA,1994,2,117.99,116.81
WA,1994,3,119.2,117.66
WA,1994,4,118.85,118.3
WA,1995,1,119.74,119.72
WA,1995,2,119.75,118.43
WA,1995,3,120.72,119.17
WA,1995,4,120.55,120.13
WA,1996,1,120.65,120.57
WA,1996,2,122.82,121.34
WA,1996,3,123.7,122.19
WA,1996,4,123.06,122.73
WA,1997,1,124.12,123.95
WA,1997,2,127.28,125.69
WA,1997,3,129.52,128.03
WA,1997,4,129.89,129.61
WA,1998,1,132.65,132.34
WA,1998,2,136.78,135.06
WA,1998,3,138.1,136.6
WA,1998,4,139.27,139.02
WA,1999,1,141.22,140.74
WA,1999,2,144.9,143.1
WA,1999,3,146.27,144.77
WA,1999,4,147.41,147.15
WA,2000,1,149.67,149.06
WA,2000,2,151.96,150.13
WA,2000,3,153.34,151.8
WA,2000,4,154.21,153.91
WA,2001,1,156.8,156.11
WA,2001,2,159.41,157.55
WA,2001,3,161.39,159.77
WA,2001,4,161.52,161.15
WA,2002,1,164.32,163.66
WA,2002,2,167.64,165.73
WA,2002,3,168.79,166.97
WA,2002,4,170.88,170.48
WA,2003,1,172.97,172.41
WA,2003,2,177.02,174.97
WA,2003,3,180.62,178.56
WA,2003,4,183.33,182.9
WA,2004,1,188.62,188.21
WA,2004,2,196.07,193.73
WA,2004,3,201.45,198.97
WA,2004,4,206.65,206.21
WA,2005,1,212.88,212.63
WA,2005,2,225.12,222.33
WA,2005,3,236.15,233.1
WA,2005,4,241.69,241.22
WA,2006,1,249.74,249.66
WA,2006,2,260.67,257.36
WA,2006,3,266.49,262.85
WA,2006,4,268.93,268.47
WA,2007,1,274.84,274.97
WA,2007,2,280.03,276.36
WA,2007,3,280.92,276.92
WA,2007,4,275.2,274.77
WA,2008,1,269.34,269.7
WA,2008,2,268.64,265.09
WA,2008,3,261.89,257.92
WA,2008,4,248.59,248.21
WA,2009,1,246.13,246.8
WA,2009,2,241.36,238.04
WA,2009,3,236.91,233.1
WA,2009,4,233.54,233.2
WA,2010,1,230.97,231.97
WA,2010,2,232.09,228.75
WA,2010,3,228.02,224.07
WA,2010,4,218.29,218.07
WA,2011,1,210.3,211.57
WA,2011,2,208.95,205.72
WA,2011,3,207.08,203.26
WA,2011,4,201.19,201.19
WA,2012,1,200.44,201.84
WA,2012,2,209.82,206.33
WA,2012,3,214.24,210.16
WA,2012,4,216.51,216.79
WA,2013,1,218.15,219.78
WA,2013,2,228.13,223.98
WA,2013,3,235.88,231.46
WA,2013,4,230.33,230.93
WA,2014,1,232.13,233.75
WA,2014,2,242.41,237.62
WA,2014,3,246.8,242.45
WA,2014,4,244.92,245.88
WA,2015,1,251.21,252.63
WA,2015,2,264.48,258.93
WA,2015,3,268.59,264.24
WA,2015,4,271.86,273.31
WA,2016,1,277.92,278.93
WA,2016,2,291.44,285.11
WA,2016,3,296.98,292.65
WA,2016,4,298.94,300.85
WA,2017,1,307.98,308.44
WA,2017,2,325.53,318.32
WA,2017,3,329.84,325.54
WA,2017,4,331.84,334.2
WA,2018,1,344.74,344.69
WA,2018,2,359.33,351.14
WA,2018,3,361.36,357.12
WA,2018,4,357.95,360.87
WA,2019,1,367.22,366.67
WA,2019,2,379.01,370.01
WA,2019,3,383.46,379.3
WA,2019,4,385.66,389.36
WA,2020,1,399.89,398.96
WA,2020,2,412.24,401.89
WA,2020,3,426.14,421.74
WA,2020,4,439.8,444.72
WA,2021,1,464.97,463.69
WA,2021,2,501.9,488.64
WA,2021,3,515.22,509.93
WA,2021,4,526.72,533.34
WA,2022,1,562.3,560.88
WA,2022,2,587.53,571.24
WA,2022,3,569.58,563.57
WA,2022,4,546.09,553.73
WA,2023,1,549.72,548.34
WA,2023,2,569.03,552.79
WA,2023,3,573.07,566.81
WI,1991,1,100,100
WI,1991,2,101.82,101.12
WI,1991,3,103.54,102.58
WI,1991,4,103.93,103.75
WI,1992,1,105.34,105.35
WI,1992,2,108.65,107.89
WI,1992,3,110.14,109.11
WI,1992,4,111.65,111.45
WI,1993,1,113.52,113.55
WI,1993,2,116.41,115.57
WI,1993,3,119.14,118.05
WI,1993,4,120.81,120.59
WI,1994,1,123.03,123.09
WI,1994,2,125.87,124.96
WI,1994,3,127.22,126.02
WI,1994,4,127.95,127.72
WI,1995,1,128.76,128.86
WI,1995,2,131.17,130.19
WI,1995,3,133.02,131.74
WI,1995,4,133.44,133.2
WI,1996,1,133.78,133.95
WI,1996,2,137.14,136.09
WI,1996,3,137.8,136.41
WI,1996,4,137.43,137.21
WI,1997,1,138.3,138.54
WI,1997,2,140.62,139.51
WI,1997,3,142.6,141.11
WI,1997,4,142.12,141.92
WI,1998,1,142.9,143.19
WI,1998,2,146.17,145.01
WI,1998,3,148.4,146.8
WI,1998,4,149.1,148.88
WI,1999,1,150.15,150.5
WI,1999,2,154.39,153.17
WI,1999,3,156.41,154.72
WI,1999,4,157.2,156.93
WI,2000,1,159.72,160.13
WI,2000,2,163.14,161.87
WI,2000,3,165.89,164.09
WI,2000,4,166.42,166.07
WI,2001,1,168.11,168.58
WI,2001,2,172.15,170.86
WI,2001,3,174.81,172.88
WI,2001,4,176,175.59
WI,2002,1,176.63,177.16
WI,2002,2,181.06,179.73
WI,2002,3,185.2,183.1
WI,2002,4,186.2,185.76
WI,2003,1,187.8,188.41
WI,2003,2,192.43,191.02
WI,2003,3,196.18,193.88
WI,2003,4,198.27,197.87
WI,2004,1,200.81,201.54
WI,2004,2,205.86,204.22
WI,2004,3,210.73,208.24
WI,2004,4,211.83,211.53
WI,2005,1,211.57,212.36
WI,2005,2,218.62,216.73
WI,2005,3,221.98,219.34
WI,2005,4,221.7,221.54
WI,2006,1,222.67,223.54
WI,2006,2,226.24,224.1
WI,2006,3,227.38,224.72
WI,2006,4,224.78,224.64
WI,2007,1,224.06,225.05
WI,2007,2,228.08,225.81
WI,2007,3,226.81,224.14
WI,2007,4,222.61,222.39
WI,2008,1,219.93,221.14
WI,2008,2,220.49,218.24
WI,2008,3,218.21,215.53
WI,2008,4,212.94,212.57
WI,2009,1,214.42,215.94
WI,2009,2,213.2,211.06
WI,2009,3,210.84,207.97
WI,2009,4,207.23,206.78
WI,2010,1,202.48,204.3
WI,2010,2,205.4,203.31
WI,2010,3,204.86,201.75
WI,2010,4,202.94,202.5
WI,2011,1,192.46,194.58
WI,2011,2,195.46,193.35
WI,2011,3,196.93,193.65
WI,2011,4,194.22,193.95
WI,2012,1,191.36,193.73
WI,2012,2,195.6,193.26
WI,2012,3,198.13,194.68
WI,2012,4,194.23,194.21
WI,2013,1,194.24,196.74
WI,2013,2,202.95,200.21
WI,2013,3,205.53,201.95
WI,2013,4,202.59,202.88
WI,2014,1,200.42,202.93
WI,2014,2,208.32,205.2
WI,2014,3,210.4,206.89
WI,2014,4,208.66,209.23
WI,2015,1,209.83,212.31
WI,2015,2,216.53,213.03
WI,2015,3,217.63,214.17
WI,2015,4,216.47,217.28
WI,2016,1,217.96,220.31
WI,2016,2,226.93,223.15
WI,2016,3,229.5,225.97
WI,2016,4,228.64,229.69
WI,2017,1,230.4,232.62
WI,2017,2,240.78,236.8
WI,2017,3,243.98,240.27
WI,2017,4,240.48,241.73
WI,2018,1,246.2,248.41
WI,2018,2,256.83,252.57
WI,2018,3,260,256.02
WI,2018,4,257.96,259.51
WI,2019,1,260.62,262.89
WI,2019,2,270.87,266.2
WI,2019,3,276.18,271.99
WI,2019,4,274.39,276.27
WI,2020,1,278.85,281.28
WI,2020,2,287.42,282.14
WI,2020,3,296.86,292.39
WI,2020,4,303.47,305.89
WI,2021,1,310.91,313.59
WI,2021,2,333.64,327.11
WI,2021,3,343.09,338.05
WI,2021,4,345.07,348.09
WI,2022,1,358.12,361.31
WI,2022,2,380.79,372.87
WI,2022,3,382.02,376.45
WI,2022,4,378.78,382.43
WI,2023,1,386.57,390.06
WI,2023,2,407.17,398.32
WI,2023,3,414.9,408.91
WV,1991,1,100,100
WV,1991,2,100.84,99.89
WV,1991,3,100.23,99.62
WV,1991,4,102.24,102.74
WV,1992,1,103.59,103.49
WV,1992,2,107.99,107.1
WV,1992,3,106.34,105.61
WV,1992,4,106.86,107.43
WV,1993,1,108.45,108.21
WV,1993,2,112.03,111.35
WV,1993,3,114.87,113.85
WV,1993,4,112.62,113.33
WV,1994,1,116.74,116.39
WV,1994,2,118.07,117.58
WV,1994,3,120.61,119.28
WV,1994,4,120.76,121.62
WV,1995,1,124.06,123.72
WV,1995,2,123.58,123.09
WV,1995,3,126.91,125.42
WV,1995,4,125.7,126.6
WV,1996,1,128.29,128.07
WV,1996,2,127.26,126.6
WV,1996,3,130.11,128.68
WV,1996,4,126.08,126.87
WV,1997,1,126.81,126.81
WV,1997,2,132.37,131.38
WV,1997,3,128.78,127.58
WV,1997,4,130.22,130.93
WV,1998,1,129.98,130.19
WV,1998,2,134.91,133.56
WV,1998,3,133.68,132.68
WV,1998,4,133.48,134.13
WV,1999,1,135.11,135.43
WV,1999,2,136.61,134.97
WV,1999,3,136.58,135.81
WV,1999,4,135.91,136.52
WV,2000,1,136.92,137.18
WV,2000,2,139.74,138.01
WV,2000,3,138.69,138.08
WV,2000,4,137.25,137.82
WV,2001,1,140.17,140.31
WV,2001,2,139.48,137.89
WV,2001,3,141.9,141.27
WV,2001,4,142.05,142.54
WV,2002,1,144.64,144.78
WV,2002,2,147.02,145.51
WV,2002,3,147.28,146.52
WV,2002,4,149.13,149.51
WV,2003,1,151.21,151.49
WV,2003,2,155.31,153.86
WV,2003,3,154.98,154
WV,2003,4,155.55,155.83
WV,2004,1,159.02,159.48
WV,2004,2,162.76,161.42
WV,2004,3,167.72,166.35
WV,2004,4,169.92,170.23
WV,2005,1,169.72,170.36
WV,2005,2,177.24,175.91
WV,2005,3,181.07,179.35
WV,2005,4,181.26,181.47
WV,2006,1,182.8,183.83
WV,2006,2,185.99,184.57
WV,2006,3,187.97,186
WV,2006,4,184.57,184.68
WV,2007,1,190.32,191.68
WV,2007,2,190.88,189.37
WV,2007,3,193.91,191.9
WV,2007,4,190.86,190.71
WV,2008,1,188.87,190.39
WV,2008,2,192.45,191.06
WV,2008,3,188.85,186.86
WV,2008,4,188.89,188.55
WV,2009,1,183.42,184.83
WV,2009,2,188.16,187.1
WV,2009,3,187.77,185.93
WV,2009,4,184.16,183.39
WV,2010,1,182.53,183.91
WV,2010,2,187.2,186.48
WV,2010,3,189.3,187.48
WV,2010,4,188.21,187.21
WV,2011,1,183.33,184.54
WV,2011,2,180.66,180.29
WV,2011,3,185.04,183.18
WV,2011,4,183.48,182.49
WV,2012,1,191.22,192.35
WV,2012,2,185.86,185.68
WV,2012,3,188.72,186.65
WV,2012,4,193.18,192.24
WV,2013,1,189.71,190.97
WV,2013,2,192.36,191.98
WV,2013,3,193.29,191.13
WV,2013,4,193.53,192.49
WV,2014,1,195.9,197.84
WV,2014,2,198.66,197.69
WV,2014,3,204.05,201.71
WV,2014,4,193.89,192.87
WV,2015,1,195.11,197.66
WV,2015,2,202.32,200.83
WV,2015,3,204.17,201.62
WV,2015,4,207.51,206.57
WV,2016,1,198.77,201.8
WV,2016,2,206.79,204.97
WV,2016,3,207.26,204.53
WV,2016,4,206.29,205.39
WV,2017,1,200.4,203.59
WV,2017,2,208.05,206.27
WV,2017,3,208.63,205.76
WV,2017,4,206.69,205.79
WV,2018,1,206.92,210.08
WV,2018,2,212.43,210.88
WV,2018,3,215.89,212.82
WV,2018,4,208.72,207.94
WV,2019,1,215.37,218.18
WV,2019,2,218.13,216.99
WV,2019,3,222.37,219.04
WV,2019,4,222.97,222.47
WV,2020,1,217.71,219.92
WV,2020,2,222.83,222.07
WV,2020,3,232.43,228.87
WV,2020,4,237.4,237.08
WV,2021,1,242.4,244.42
WV,2021,2,250.94,250.29
WV,2021,3,264.62,260.55
WV,2021,4,268.38,268.23
WV,2022,1,277.96,279.93
WV,2022,2,288.53,287.94
WV,2022,3,287.79,283.23
WV,2022,4,286.23,286.42
WV,2023,1,288.13,289.96
WV,2023,2,294.98,294.3
WV,2023,3,310.9,305.94
WY,1991,1,100,100
WY,1991,2,103.27,102.32
WY,1991,3,105.47,103.95
WY,1991,4,104.93,104.22
WY,1992,1,106.17,106.21
WY,1992,2,108.45,107.42
WY,1992,3,109.64,108.08
WY,1992,4,112.92,112.15
WY,1993,1,112.17,112.24
WY,1993,2,116,114.85
WY,1993,3,120.3,118.61
WY,1993,4,122.81,121.95
WY,1994,1,126.62,126.81
WY,1994,2,129,127.6
WY,1994,3,133.26,131.35
WY,1994,4,134.94,134.09
WY,1995,1,135.3,135.55
WY,1995,2,140.66,139.05
WY,1995,3,141.37,139.23
WY,1995,4,143.23,142.5
WY,1996,1,143.73,144.05
WY,1996,2,146.46,144.69
WY,1996,3,147.73,145.36
WY,1996,4,146.13,145.6
WY,1997,1,145.98,146.26
WY,1997,2,150.34,148.51
WY,1997,3,151.98,149.45
WY,1997,4,149.98,149.55
WY,1998,1,151.43,151.68
WY,1998,2,154.73,152.83
WY,1998,3,156.74,154.15
WY,1998,4,154.55,154.14
WY,1999,1,155.61,155.75
WY,1999,2,157.39,155.52
WY,1999,3,161.29,158.74
WY,1999,4,161.13,160.6
WY,2000,1,161.63,161.69
WY,2000,2,166.69,164.75
WY,2000,3,166.61,164.16
WY,2000,4,169.49,168.78
WY,2001,1,168.18,168.13
WY,2001,2,172.77,170.84
WY,2001,3,175.79,173.36
WY,2001,4,179.62,178.78
WY,2002,1,183.31,183.11
WY,2002,2,187.74,185.75
WY,2002,3,191.05,188.46
WY,2002,4,192.99,192.15
WY,2003,1,192.55,192.08
WY,2003,2,201.37,199.42
WY,2003,3,207.09,204.25
WY,2003,4,208.08,207.27
WY,2004,1,214.73,213.98
WY,2004,2,219.68,217.77
WY,2004,3,226.27,222.96
WY,2004,4,228.23,227.6
WY,2005,1,234.63,233.6
WY,2005,2,242.37,240.45
WY,2005,3,252.66,248.69
WY,2005,4,257.86,257.39
WY,2006,1,267.06,265.94
WY,2006,2,273.4,271.16
WY,2006,3,281.78,277.02
WY,2006,4,291.64,291.52
WY,2007,1,294.53,293.43
WY,2007,2,303.18,300.31
WY,2007,3,309.78,304.43
WY,2007,4,302.72,302.86
WY,2008,1,305.03,304.31
WY,2008,2,302.89,299.41
WY,2008,3,305.42,299.97
WY,2008,4,300.18,300.82
WY,2009,1,285.53,285.07
WY,2009,2,294.07,290.19
WY,2009,3,291.8,286.5
WY,2009,4,281.51,282.35
WY,2010,1,280.9,280.76
WY,2010,2,284.83,280.71
WY,2010,3,279.93,274.71
WY,2010,4,276.6,277.65
WY,2011,1,279.02,278.94
WY,2011,2,283.21,279
WY,2011,3,284.41,279.26
WY,2011,4,275.42,276.23
WY,2012,1,280.05,279.95
WY,2012,2,288.26,284.28
WY,2012,3,295.14,289.76
WY,2012,4,291.41,292.04
WY,2013,1,285.6,285.27
WY,2013,2,297.31,293.77
WY,2013,3,301.19,295.74
WY,2013,4,294.36,294.44
WY,2014,1,304.87,304.54
WY,2014,2,304.09,300.91
WY,2014,3,308.46,302.87
WY,2014,4,311.56,311.29
WY,2015,1,313.79,313.48
WY,2015,2,315.33,312.15
WY,2015,3,322.24,316.66
WY,2015,4,317.28,316.52
WY,2016,1,316.91,316.91
WY,2016,2,320.48,317.08
WY,2016,3,323.23,317.79
WY,2016,4,319.6,318.69
WY,2017,1,318.94,319.19
WY,2017,2,326.39,322.58
WY,2017,3,329.55,324.24
WY,2017,4,327.71,326.56
WY,2018,1,329.85,330.57
WY,2018,2,336.89,332.42
WY,2018,3,340.5,335.29
WY,2018,4,339.04,337.78
WY,2019,1,340.02,341.04
WY,2019,2,356.99,351.73
WY,2019,3,359.79,354.6
WY,2019,4,361.4,360.04
WY,2020,1,368.31,369.53
WY,2020,2,374.13,368.3
WY,2020,3,382.76,377.37
WY,2020,4,391.15,389.91
WY,2021,1,399.12,400.22
WY,2021,2,422.52,415.89
WY,2021,3,438.58,432.33
WY,2021,4,455.8,454.76
WY,2022,1,468.33,469.33
WY,2022,2,495.57,487.83
WY,2022,3,499.38,492.1
WY,2022,4,489.9,489.15
WY,2023,1,498.8,499.62
WY,2023,2,508.7,500.85
WY,2023,3,520.35,512.52
 USA ,1991 ,1 ,100.00 ,100.00 
 USA ,1991 ,2 ,100.51 ,100.00 
 USA ,1991 ,3 ,100.81 ,100.18 
 USA ,1991 ,4 ,101.46 ,101.06 
 USA ,1992 ,1 ,102.26 ,102.27 
 USA ,1992 ,2 ,102.66 ,102.12 
 USA ,1992 ,3 ,103.66 ,102.98 
 USA ,1992 ,4 ,104.18 ,103.79 
 USA ,1993 ,1 ,103.80 ,103.84 
 USA ,1993 ,2 ,105.43 ,104.87 
 USA ,1993 ,3 ,106.41 ,105.66 
 USA ,1993 ,4 ,107.01 ,106.66 
 USA ,1994 ,1 ,107.57 ,107.63 
 USA ,1994 ,2 ,109.12 ,108.51 
 USA ,1994 ,3 ,109.98 ,109.15 
 USA ,1994 ,4 ,110.01 ,109.72 
 USA ,1995 ,1 ,110.27 ,110.36 
 USA ,1995 ,2 ,111.71 ,111.03 
 USA ,1995 ,3 ,112.95 ,112.05 
 USA ,1995 ,4 ,112.94 ,112.70 
 USA ,1996 ,1 ,113.59 ,113.69 
 USA ,1996 ,2 ,115.18 ,114.44 
 USA ,1996 ,3 ,116.09 ,115.16 
 USA ,1996 ,4 ,116.02 ,115.82 
 USA ,1997 ,1 ,116.46 ,116.55 
 USA ,1997 ,2 ,118.31 ,117.51 
 USA ,1997 ,3 ,119.31 ,118.35 
 USA ,1997 ,4 ,119.81 ,119.64 
 USA ,1998 ,1 ,121.03 ,121.13 
 USA ,1998 ,2 ,123.68 ,122.80 
 USA ,1998 ,3 ,125.41 ,124.40 
 USA ,1998 ,4 ,126.59 ,126.43 
 USA ,1999 ,1 ,128.17 ,128.28 
 USA ,1999 ,2 ,131.14 ,130.19 
 USA ,1999 ,3 ,133.28 ,132.19 
 USA ,1999 ,4 ,134.35 ,134.17 
 USA ,2000 ,1 ,136.40 ,136.54 
 USA ,2000 ,2 ,139.85 ,138.83 
 USA ,2000 ,3 ,142.21 ,141.02 
 USA ,2000 ,4 ,143.66 ,143.47 
 USA ,2001 ,1 ,145.93 ,146.12 
 USA ,2001 ,2 ,149.57 ,148.49 
 USA ,2001 ,3 ,152.07 ,150.75 
 USA ,2001 ,4 ,153.35 ,153.12 
 USA ,2002 ,1 ,155.39 ,155.64 
 USA ,2002 ,2 ,159.66 ,158.51 
 USA ,2002 ,3 ,163.02 ,161.55 
 USA ,2002 ,4 ,165.04 ,164.78 
 USA ,2003 ,1 ,167.34 ,167.68 
 USA ,2003 ,2 ,171.65 ,170.38 
 USA ,2003 ,3 ,175.39 ,173.74 
 USA ,2003 ,4 ,177.91 ,177.66 
 USA ,2004 ,1 ,181.16 ,181.61 
 USA ,2004 ,2 ,187.64 ,186.18 
 USA ,2004 ,3 ,192.84 ,190.97 
 USA ,2004 ,4 ,195.93 ,195.70 
 USA ,2005 ,1 ,199.96 ,200.54 
 USA ,2005 ,2 ,207.59 ,205.86 
 USA ,2005 ,3 ,213.43 ,211.28 
 USA ,2005 ,4 ,215.89 ,215.74 
 USA ,2006 ,1 ,218.19 ,218.92 
 USA ,2006 ,2 ,222.45 ,220.45 
 USA ,2006 ,3 ,223.13 ,220.80 
 USA ,2006 ,4 ,221.92 ,221.83 
 USA ,2007 ,1 ,222.25 ,223.17 
 USA ,2007 ,2 ,224.75 ,222.58 
 USA ,2007 ,3 ,222.16 ,219.74 
 USA ,2007 ,4 ,215.81 ,215.73 
 USA ,2008 ,1 ,209.64 ,210.74 
 USA ,2008 ,2 ,206.98 ,204.87 
 USA ,2008 ,3 ,202.00 ,199.67 
 USA ,2008 ,4 ,193.96 ,193.83 
 USA ,2009 ,1 ,191.35 ,192.65 
 USA ,2009 ,2 ,192.03 ,189.97 
 USA ,2009 ,3 ,191.44 ,189.06 
 USA ,2009 ,4 ,189.12 ,188.96 
 USA ,2010 ,1 ,185.68 ,187.21 
 USA ,2010 ,2 ,188.43 ,186.30 
 USA ,2010 ,3 ,185.69 ,183.20 
 USA ,2010 ,4 ,181.52 ,181.38 
 USA ,2011 ,1 ,175.74 ,177.39 
 USA ,2011 ,2 ,178.03 ,175.88 
 USA ,2011 ,3 ,178.94 ,176.40 
 USA ,2011 ,4 ,176.79 ,176.74 
 USA ,2012 ,1 ,175.79 ,177.50 
 USA ,2012 ,2 ,182.66 ,180.32 
 USA ,2012 ,3 ,185.23 ,182.54 
 USA ,2012 ,4 ,185.19 ,185.28 
 USA ,2013 ,1 ,187.32 ,189.09 
 USA ,2013 ,2 ,195.52 ,192.89 
 USA ,2013 ,3 ,198.78 ,195.92 
 USA ,2013 ,4 ,197.60 ,197.85 
 USA ,2014 ,1 ,198.55 ,200.24 
 USA ,2014 ,2 ,204.87 ,202.02 
 USA ,2014 ,3 ,207.11 ,204.23 
 USA ,2014 ,4 ,206.53 ,206.88 
 USA ,2015 ,1 ,208.19 ,209.73 
 USA ,2015 ,2 ,215.43 ,212.39 
 USA ,2015 ,3 ,217.89 ,215.02 
 USA ,2015 ,4 ,217.66 ,218.07 
 USA ,2016 ,1 ,219.45 ,220.78 
 USA ,2016 ,2 ,227.16 ,223.99 
 USA ,2016 ,3 ,230.21 ,227.33 
 USA ,2016 ,4 ,230.43 ,230.88 
 USA ,2017 ,1 ,232.75 ,233.86 
 USA ,2017 ,2 ,241.19 ,237.90 
 USA ,2017 ,3 ,244.45 ,241.57 
 USA ,2017 ,4 ,244.71 ,245.17 
 USA ,2018 ,1 ,248.83 ,249.78 
 USA ,2018 ,2 ,256.15 ,252.69 
 USA ,2018 ,3 ,258.89 ,255.98 
 USA ,2018 ,4 ,258.33 ,258.83 
 USA ,2019 ,1 ,261.13 ,261.96 
 USA ,2019 ,2 ,268.74 ,265.03 
 USA ,2019 ,3 ,271.44 ,268.52 
 USA ,2019 ,4 ,272.41 ,273.01 
 USA ,2020 ,1 ,277.53 ,278.36 
 USA ,2020 ,2 ,284.20 ,280.04 
 USA ,2020 ,3 ,293.61 ,290.52 
 USA ,2020 ,4 ,302.67 ,303.57 
 USA ,2021 ,1 ,313.72 ,314.66 
 USA ,2021 ,2 ,334.05 ,328.82 
 USA ,2021 ,3 ,347.56 ,343.90 
 USA ,2021 ,4 ,355.99 ,357.35 
 USA ,2022 ,1 ,372.08 ,373.28 
 USA ,2022 ,2 ,392.17 ,385.62 
 USA ,2022 ,3 ,389.63 ,385.42 
 USA ,2022 ,4 ,385.53 ,387.34 
 USA ,2023 ,1 ,389.34 ,390.64 
 USA ,2023 ,2 ,405.07 ,397.99 
 USA ,2023 ,3 ,411.00 ,406.43 
